"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x444218940","x1545035125464907783",2022-07-07 13:20:53,"JohnCaseyGA","@ihaveawhitename Oh man so much to recommend over there you’re right on the Beltline. Definitely have to check out all the options in Ponce City Market and Krog Street Market, the Inman Park restaurants. List for that area is LONG. My bbq addiction requires I suggest Fox Bros too.","Twitter for iPhone",264,"x1545033842427367424","x1381578982567579651","ihaveawhitename",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1381578982567579651","ihaveawhitename","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JohnCaseyGA/status/1545035125464907783","John Casey","Georgia, USA","Founder & President @CreeksideGA • Outdoorsman • The Great State of Georgia • Lover of Freedom, Liberty, and Justice • Opinions are my own.",,FALSE,418,564,1,257,9694,2011-12-23 01:24:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/444218940/1624302225","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1431669771527991298/lQv_qUS1_normal.jpg"
"x1030666393","x1545035096268341249",2022-07-07 13:20:46,"madisontraffic","The disabled vehicle at Stoughton Rd on the westbound Beltline was cleared. Now all the congestion is from Rimrock to Todd Dr.","Twitter Web App",126,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1545035096268341249","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1544436387377709056",2022-07-05 21:41:43,"madisontraffic","Westbound Beltline slow at West Broadway. There is a disabled car on the left shoulder and emergency vehicles.","Twitter Web App",110,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1544436387377709056","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1545024060995821571",2022-07-07 12:36:55,"madisontraffic","Disabled vehicle on westbound Beltline between Stoughton Rd and Monona Dr on left shoulder, may be blocking left lane. Traffic slowing WAY down in that area","Twitter Web App",156,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1545024060995821571","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1544455857441804291",2022-07-05 22:59:05,"madisontraffic","Beltline all clear. Storms are rolling in. Be careful. If you happen to be driving while it's storming, headlights on and slow down","Twitter Web App",131,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1544455857441804291","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1544790662377242630",2022-07-06 21:09:29,"madisontraffic","Accident on eastbound Beltline at South Towne Dr. Already moved to shoulder but traffic is still slow approaching.","Twitter Web App",114,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1544790662377242630","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1544439274241679362",2022-07-05 21:53:11,"madisontraffic","Westbound Beltline cleared at West Broadway","Twitter Web App",43,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1544439274241679362","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x1030666393","x1544808816977625088",2022-07-06 22:21:37,"madisontraffic","Accident on eastbound Beltline at Todd Dr. Already on left shoulder. Traffic still slow","Twitter Web App",87,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/madisontraffic/status/1544808816977625088","Madison Traffic","Madison, WI ","Tweets about traffic troubles in and around Madison. Updated regularly during peak travel times: Mon-Fri 6am-9am & 3pm-6pm","https://t.co/BMasviLoxH",FALSE,10600,354,217,54629,10067,2012-12-23 14:17:51,FALSE,"https://t.co/BMasviLoxH","http://www.madtowntraffic.com",,"https://pbs.twimg.com/profile_banners/1030666393/1465951864","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075016929398743040/6Lv4bmb4_normal.jpg"
"x272258727","x1545032814948663297",2022-07-07 13:11:43,"NotThatNATO","@beltline_pres @_BillHowe @RodBlackTV My job evaluation improved significantly when I started working from home. Mind you I do play with my dog on my breaks","Twitter for Android",118,"x1544891654712070144","x31687171","beltline_pres",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x31687171 x29348965 x394186256","beltline_pres _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NotThatNATO/status/1545032814948663297","NathanO","SK, Canada","Aspiring game designer, turns out its kinda hard.  All opinions are 100% mine and 100% correct",,FALSE,310,1062,5,15809,28276,2011-03-26 04:28:18,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000283534871/01c66d0da619e30292e383b2d446ed58_normal.jpeg"
"x87706473","x1545025487797370882",2022-07-07 12:42:36,"wilderness2006","@beltline_pres @_BillHowe @RodBlackTV No, but somehow we ended up with a second bloody dog!","Twitter for iPhone",53,"x1545025253512216576","x31687171","beltline_pres",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x31687171 x29348965 x394186256","beltline_pres _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wilderness2006/status/1545025487797370882","Paul Wild","Saugeen Shores, Ontario","",,FALSE,79,176,1,758,243,2009-11-05 15:02:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/87706473/1362191873","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/344513261575795375/fc2183354b9abb399d413dae81cc7085_normal.jpeg"
"x87706473","x1544990871837351936",2022-07-07 10:25:03,"wilderness2006","@beltline_pres @_BillHowe @RodBlackTV Just went thru 2 years of my wife working from home.  She never stopped.   She’s back in the office now and life has got back@to more normal.  Playing with the cat-ha!","Twitter for iPhone",167,"x1544891654712070144","x31687171","beltline_pres",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x31687171 x29348965 x394186256","beltline_pres _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wilderness2006/status/1544990871837351936","Paul Wild","Saugeen Shores, Ontario","",,FALSE,79,176,1,758,243,2009-11-05 15:02:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/87706473/1362191873","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/344513261575795375/fc2183354b9abb399d413dae81cc7085_normal.jpeg"
"x31687171","x1545025253512216576",2022-07-07 12:41:40,"beltline_pres","@wilderness2006 @_BillHowe @RodBlackTV . guess you guys don't have a cat  ;-))","Twitter Web App",39,"x1544990871837351936","x87706473","wilderness2006",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x87706473 x29348965 x394186256","wilderness2006 _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1545025253512216576","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544765264243240960",2022-07-06 19:28:34,"beltline_pres","@CoryBMorgan . they do . you are tossing gorilla dust here, @corymorgan . obfuscation + sophistry will not make Tamara's malfeasance go away .","Twitter Web App",129,"x1544702694039756801","x253147396","CoryBMorgan",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x253147396 x22693296","CoryBMorgan CoryMorgan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544765264243240960","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1545017508683427841",2022-07-07 12:10:53,"beltline_pres","@CanadianBobbie @_BillHowe @RodBlackTV . some do . most don't .","Twitter Web App",24,"x1544971913000353793","x1462451935429210112","CanadianBobbie",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1462451935429210112 x29348965 x394186256","CanadianBobbie _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1545017508683427841","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544486227096702977",2022-07-06 00:59:46,"beltline_pres","@CoryBMorgan .  the onus is easily met .  she is guilty  . it's all on video   .      it was on tv     .","Twitter Web App",91,"x1544434442206212096","x253147396","CoryBMorgan",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x253147396","CoryBMorgan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544486227096702977","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544882821088456704",2022-07-07 03:15:41,"beltline_pres","@JLisaYoung . we need some better UCP leadership candidates . like really badly .","Twitter Web App",69,"x1544874099033251842","x1065850262","JLisaYoung",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x1065850262","JLisaYoung","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544882821088456704","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544792978874437632",2022-07-06 21:18:41,"beltline_pres","@JohnSmiley @cityofcalgary .
.           how about removing the button we're not supposed to push ?
.","Twitter Web App",74,"x1544520205757427712","x793252764155387904","JohnSmiley",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x793252764155387904 x15933148","JohnSmiley cityofcalgary","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544792978874437632","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544478146065338368",2022-07-06 00:27:39,"beltline_pres","It’s becoming common in oncology clinic to hear: “My GP moved/retired, can you refill my pills?”, or “How can I be discharged to the GP for follow up when I don’t have one?”
GPs fill a vital role that an oncologist has neither time nor training to fill.","Twitter Web App",140,,,,FALSE,TRUE,0,42,,,,,,,,,,,,,,,,"x1254574879027806209","hemeoncABnorth","en",,,,,,,,,,,,,,,,"x1544384613757267971","It’s becoming common in oncology clinic to hear: “My GP moved/retired, can you refill my pills?”, or “How can I be discharged to the GP for follow up when I don’t have one?”
GPs fill a vital role that an oncologist has neither time nor training to fill.",2022-07-05 18:15:59,"Twitter for iPhone",194,42,"x1254574879027806209","hemeoncABnorth","DrHeme👩🏻‍⚕️ 🦀 💊🇨🇦",832,1804,3070,"Edmonton, Alberta","Overeducated female. Mom of boys, physician, researcher, against pseudoscience and poor grammar. Opinions are my own. Learning Ukrainian.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544478146065338368","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544792456075481088",2022-07-06 21:16:37,"beltline_pres","@CBCScott . and of course that will turn into more . i do take exception to the word 'needed' .","Twitter Web App",85,"x1544790023735746560","x381174013","CBCScott",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x381174013","CBCScott","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544792456075481088","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1545024836904239105",2022-07-07 12:40:00,"beltline_pres","@RpRussell3 @CanadianBobbie @_BillHowe @RodBlackTV . not saying working at home never works . and of course studies have also concluded the opposite .","Twitter Web App",99,"x1545019869237809153","x1013053215925927938","RpRussell3",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1013053215925927938 x1462451935429210112 x29348965 x394186256","RpRussell3 CanadianBobbie _BillHowe RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1545024836904239105","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544891257461231617",2022-07-07 03:49:13,"beltline_pres","@RodBlackTV . no wonder there are problems . you're not supposed to tow the planes . they're not u-hauls .","Twitter Web App",94,"x1544810566476259336","x394186256","RodBlackTV",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x394186256","RodBlackTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544891257461231617","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544882566104109057",2022-07-07 03:14:40,"beltline_pres","@JLisaYoung . no vote for you .","Twitter Web App",19,"x1544874099033251842","x1065850262","JLisaYoung",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1065850262","JLisaYoung","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544882566104109057","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544835028990844929",2022-07-07 00:05:47,"beltline_pres","https://t.co/Nk1D5GKtVJ","Twitter Web App",23,,,,FALSE,FALSE,0,0,,,,,"calgaryherald.com/news/local-new…","https://t.co/Nk1D5GKtVJ","https://calgaryherald.com/news/local-news/councillor-wants-police-investigation-into-carra-integrity-report",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544835028990844929","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544883093479100417",2022-07-07 03:16:46,"beltline_pres","@yomeeks . how unfortunate . but not surprising .","Twitter Web App",40,"x1544830322042445842","x954879392","yomeeks",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x954879392","yomeeks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544883093479100417","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544830789715501056",2022-07-06 23:48:56,"beltline_pres","@elonmusk . really don't care . not impressed . what for?","Twitter Web App",47,"x1544636989647032321","x44196397","elonmusk",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x44196397","elonmusk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544830789715501056","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544481304749559813",2022-07-06 00:40:12,"beltline_pres","@LiveWire_DK . nothing like those rise and report things . we decided something, but we're not going to tell you what it is according to some absurd interpretation of your freedom of information law that lets us keep it a secret from you . meeting adjourned . get out of here .","Twitter Web App",264,"x1544345600648392704","x22020109","LiveWire_DK",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x22020109","LiveWire_DK","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544481304749559813","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
"x31687171","x1544876748034043905",2022-07-07 02:51:33,"beltline_pres","@alandrummond2 @fordnation @SylviaJonesMPP . even if it's not in Ontario?","Twitter Web App",30,"x1544352512806998018","x492736486","alandrummond2",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x492736486 x2809959174 x156266939","alandrummond2 fordnation SylviaJonesMPP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/beltline_pres/status/1544876748034043905","Rob Taylor","Calgary AB","#yyc urban advocate and president of #beltline urban society. tweets are a mixed bag .","http://t.co/bwxAhiaIf4",FALSE,2665,2413,177,78046,20246,2009-04-16 07:49:26,FALSE,"http://t.co/bwxAhiaIf4","http://www.beltline.ca",,"https://pbs.twimg.com/profile_banners/31687171/1407643086","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/498317523566092290/SN-wAZTg_normal.jpeg"
